id_user,id_proyek,interacted
607,88052,1
607,22726,1
607,25075,1
607,84378,1
607,57675,1
607,45149,1
607,87608,1
607,23435,1
607,5757,1
607,99165,1
607,83164,1
607,65251,1
607,1365,1
607,50504,1
607,20354,1
607,61454,1
607,79449,1
607,14377,1
607,65544,1
607,88756,1
607,88753,1
607,95671,1
607,24376,1
607,17974,1
607,40045,1
607,9413,1
607,31664,1
607,37024,1
607,95245,1
607,72039,1
607,57370,1
607,98191,1
607,24291,1
607,41012,1
607,4383,1
607,76338,1
607,62851,1
607,7537,1
607,10704,1
607,25487,1
607,78918,1
607,65964,1
607,80607,1
607,21561,1
607,79511,1
607,30169,1
607,38593,1
607,90525,1
607,84989,1
607,2052,1
607,61985,1
607,98521,1
607,10394,1
607,85327,1
607,53486,1
607,88455,1
607,36049,1
607,68744,1
607,36732,1
607,24384,1
607,87417,1
607,10749,1
607,49187,1
607,55050,1
607,24792,1
607,7831,1
607,80390,1
607,40479,1
607,58502,1
607,37339,1
607,21157,1
607,96468,1
607,10218,1
607,30172,1
607,22804,1
607,22205,1
607,90013,1
607,54196,1
607,84327,1
607,39359,1
607,8257,1
607,602,1
607,47308,1
607,7874,1
607,45475,1
607,33274,1
607,99929,1
607,93455,1
607,58095,1
607,49513,1
607,83407,1
607,24069,1
607,51353,1
608,54212,1
608,53567,1
608,87792,1
608,41413,1
608,34628,1
608,27620,1
608,80368,1
608,97270,1
608,5637,1
608,85374,1
608,90934,1
608,93730,1
608,77533,1
608,64375,1
608,46459,1
608,94747,1
608,36458,1
608,19479,1
608,95730,1
608,44142,1
608,18634,1
608,29380,1
608,42920,1
608,72124,1
608,9272,1
608,65205,1
608,30809,1
608,61858,1
608,57762,1
608,92054,1
608,40198,1
608,76294,1
608,83948,1
608,57075,1
608,92290,1
608,24358,1
608,24826,1
608,45681,1
608,86516,1
608,63438,1
609,52286,1
609,40759,1
609,60841,1
609,80321,1
609,1362,1
609,3374,1
609,49111,1
609,2433,1
609,51352,1
609,18909,1
609,60971,1
609,62460,1
609,8476,1
609,50389,1
609,29451,1
609,42400,1
609,65277,1
609,52022,1
609,37815,1
609,55642,1
609,41354,1
609,95908,1
609,41566,1
609,96544,1
609,91686,1
609,99177,1
609,37921,1
609,51507,1
609,91250,1
609,17283,1
609,26981,1
609,27305,1
609,42,1
609,38899,1
609,87915,1
609,81379,1
609,37857,1
609,60608,1
609,23539,1
609,40864,1
609,63889,1
609,39093,1
609,87961,1
609,38191,1
609,38689,1
609,34235,1
609,21875,1
609,54526,1
609,59813,1
609,98234,1
609,52245,1
609,63899,1
609,8859,1
609,80996,1
609,29066,1
609,29838,1
609,31581,1
609,96135,1
609,79975,1
609,36937,1
609,20820,1
609,69118,1
609,51400,1
609,90877,1
609,54801,1
609,97109,1
609,60916,1
609,93389,1
609,59474,1
609,24056,1
609,77556,1
609,31705,1
609,69537,1
609,46929,1
609,27198,1
609,46061,1
609,77526,1
609,34444,1
609,52966,1
609,17532,1
609,20994,1
609,45056,1
609,46099,1
609,26438,1
609,38939,1
609,73130,1
609,24551,1
609,12608,1
609,57591,1
609,6306,1
609,35922,1
609,99802,1
609,61332,1
609,42748,1
609,70059,1
609,30888,1
609,64558,1
609,83723,1
609,83668,1
609,21437,1
609,68092,1
609,54444,1
609,45806,1
609,12393,1
609,39329,1
609,41469,1
609,42790,1
609,90548,1
609,79698,1
609,67770,1
609,88966,1
609,83807,1
609,62813,1
610,52312,1
610,60926,1
610,60042,1
610,1051,1
610,15400,1
610,53720,1
610,18162,1
610,65952,1
610,18626,1
610,15817,1
610,50804,1
610,7788,1
610,77552,1
610,28057,1
610,25079,1
610,28894,1
610,76535,1
610,62084,1
610,50287,1
610,13571,1
610,48481,1
610,80224,1
610,78962,1
610,36852,1
610,79244,1
610,55091,1
610,60785,1
610,40770,1
610,3609,1
610,24121,1
610,15804,1
610,84687,1
610,34015,1
610,52935,1
610,97842,1
610,96330,1
610,78886,1
610,99592,1
610,7793,1
610,70104,1
610,59809,1
610,74334,1
610,1108,1
610,37938,1
610,14843,1
610,43237,1
610,15240,1
610,91246,1
610,69666,1
610,94933,1
610,31443,1
610,94708,1
610,941,1
610,38805,1
610,84997,1
610,64734,1
610,4431,1
610,95365,1
610,66390,1
610,73173,1
610,3862,1
610,30513,1
610,24408,1
610,43085,1
610,96468,1
610,34416,1
610,63212,1
610,90364,1
610,53204,1
610,14086,1
610,96704,1
610,88597,1
610,60500,1
610,4221,1
610,68951,1
610,28833,1
610,11805,1
610,98551,1
610,37820,1
610,70285,1
610,23327,1
610,18237,1
610,28269,1
610,67593,1
610,23285,1
610,49596,1
610,12970,1
610,50016,1
610,39214,1
610,51160,1
610,21110,1
610,8556,1
610,26540,1
610,54292,1
610,46949,1
610,83737,1
610,17747,1
610,30532,1
610,5198,1
610,35936,1
610,36106,1
610,74826,1
610,24994,1
610,21649,1
610,2821,1
610,52700,1
610,35618,1
610,10539,1
610,96759,1
610,59564,1
610,1217,1
610,25952,1
610,64401,1
610,19030,1
610,3659,1
610,30310,1
610,17417,1
610,54302,1
610,38782,1
610,81488,1
610,37087,1
610,94951,1
610,51903,1
610,90988,1
610,12094,1
610,12995,1
610,62060,1
610,9946,1
610,88666,1
610,75063,1
610,43016,1
610,61799,1
610,39630,1
610,15791,1
610,62188,1
610,48291,1
610,97357,1
610,94342,1
610,74616,1
611,60658,1
611,94107,1
611,98426,1
611,96497,1
611,2442,1
611,44465,1
611,43179,1
611,93622,1
611,24625,1
611,95472,1
611,10392,1
611,3791,1
611,75503,1
611,98571,1
611,70059,1
611,54997,1
611,5160,1
611,70070,1
611,43175,1
611,9964,1
611,95482,1
611,14173,1
611,78654,1
611,68235,1
611,98316,1
611,13184,1
611,39237,1
611,44162,1
611,96750,1
611,16146,1
611,9351,1
611,15213,1
611,67221,1
611,72804,1
611,888,1
611,70823,1
611,60358,1
611,52827,1
611,19558,1
611,81758,1
611,54015,1
611,9385,1
611,21772,1
611,36340,1
611,97871,1
611,26369,1
611,35284,1
611,46224,1
611,40058,1
611,15132,1
611,86880,1
611,12146,1
611,89321,1
611,70951,1
611,27066,1
611,46701,1
611,73777,1
611,60388,1
611,49755,1
611,22419,1
611,57122,1
611,38203,1
611,77959,1
611,19109,1
611,43280,1
611,63964,1
611,15162,1
611,83781,1
611,87211,1
611,8134,1
611,20424,1
611,16258,1
611,24471,1
611,34392,1
611,60930,1
611,56655,1
611,81314,1
611,99201,1
611,3468,1
611,75261,1
611,24270,1
611,76296,1
611,51337,1
611,95617,1
611,26975,1
611,19562,1
611,57015,1
611,94245,1
611,35434,1
611,79988,1
611,56569,1
611,49408,1
611,17203,1
611,91464,1
611,11925,1
611,36212,1
611,5138,1
611,35998,1
611,52357,1
611,11604,1
612,7370,1
612,19499,1
612,55881,1
612,77326,1
612,68089,1
612,68132,1
612,61358,1
612,31728,1
612,53222,1
612,6078,1
612,62535,1
612,14649,1
612,66078,1
612,11784,1
612,34673,1
612,8172,1
612,3903,1
612,92034,1
612,72818,1
612,98628,1
612,3592,1
612,90518,1
612,33569,1
612,22017,1
612,82066,1
612,22280,1
612,54715,1
612,84419,1
612,55755,1
612,68257,1
612,80181,1
612,93706,1
612,40171,1
612,21161,1
612,40124,1
612,5685,1
612,14495,1
612,41041,1
612,1223,1
612,8925,1
612,31785,1
612,20442,1
612,83869,1
612,48253,1
612,82123,1
613,15392,1
613,55227,1
613,86182,1
613,60977,1
613,3280,1
613,24974,1
613,88750,1
613,41135,1
613,84649,1
613,42184,1
613,39144,1
613,61205,1
613,47665,1
613,56808,1
613,53482,1
613,49276,1
613,84276,1
613,20211,1
613,81104,1
613,9838,1
613,18632,1
613,98785,1
613,10908,1
613,35294,1
613,90523,1
613,74541,1
613,32115,1
613,99728,1
613,16134,1
613,57083,1
613,32061,1
613,30557,1
613,31280,1
613,39279,1
613,41302,1
613,69151,1
613,85713,1
613,31538,1
613,72382,1
613,75246,1
613,88195,1
613,76052,1
613,51254,1
613,33965,1
613,11941,1
613,7628,1
613,55199,1
613,90108,1
613,29871,1
613,98468,1
613,10532,1
613,76915,1
613,32062,1
613,12447,1
613,76381,1
613,90495,1
613,7777,1
613,58275,1
613,67616,1
613,79179,1
613,83140,1
613,89009,1
613,3838,1
613,96917,1
613,90770,1
613,16039,1
613,86704,1
613,37205,1
613,23964,1
613,76175,1
613,94152,1
613,70697,1
613,57797,1
613,55936,1
613,46365,1
613,10140,1
613,34814,1
613,65242,1
613,59316,1
613,26655,1
613,96170,1
613,6819,1
613,31863,1
613,67717,1
613,50781,1
613,11952,1
613,68751,1
613,56108,1
613,19906,1
613,27755,1
613,98962,1
613,77825,1
613,86925,1
613,50111,1
613,44339,1
613,13523,1
613,34422,1
613,16143,1
613,72454,1
613,12164,1
613,45143,1
613,78264,1
613,52640,1
613,64431,1
613,2571,1
613,58068,1
613,45887,1
613,84058,1
613,5264,1
613,99314,1
614,78900,1
614,22643,1
614,22779,1
614,49744,1
614,71652,1
614,28726,1
614,78417,1
614,67564,1
614,21442,1
614,79907,1
614,56626,1
614,32978,1
614,2583,1
614,1235,1
614,22865,1
614,82177,1
614,37036,1
614,46615,1
614,95993,1
614,2326,1
614,59636,1
614,56713,1
614,78717,1
614,714,1
614,51088,1
614,95646,1
614,64648,1
614,58991,1
614,93388,1
614,17704,1
614,74050,1
614,14597,1
614,524,1
614,54830,1
614,61912,1
614,33112,1
614,9905,1
614,19846,1
614,55255,1
614,39214,1
614,13233,1
614,3751,1
614,15337,1
614,78524,1
614,53129,1
614,3565,1
614,6129,1
614,37741,1
614,62571,1
614,81929,1
614,17220,1
614,89842,1
614,14046,1
614,60875,1
614,37603,1
614,34865,1
614,10927,1
614,86084,1
614,60629,1
614,42558,1
614,91479,1
614,63127,1
614,69912,1
614,36867,1
614,94161,1
614,35592,1
614,7986,1
614,95899,1
614,96511,1
614,8296,1
614,96747,1
614,47692,1
614,35053,1
614,10448,1
614,31678,1
614,71437,1
614,72477,1
614,68760,1
614,68540,1
614,14345,1
614,17639,1
614,48238,1
614,14431,1
614,20962,1
614,5996,1
614,60373,1
614,82230,1
614,37101,1
614,65785,1
614,10103,1
614,21649,1
614,53709,1
614,13962,1
614,66651,1
614,36959,1
614,35130,1
614,76460,1
614,66358,1
614,37442,1
614,71771,1
614,85419,1
614,69926,1
614,72199,1
614,13021,1
614,53371,1
614,49291,1
614,47649,1
614,74736,1
614,13861,1
614,86023,1
614,31647,1
614,58348,1
614,71220,1
614,31160,1
614,13361,1
614,55953,1
614,36456,1
614,75493,1
614,24850,1
614,80905,1
614,72728,1
614,28923,1
614,31905,1
614,62562,1
614,62309,1
614,13824,1
614,13211,1
614,63130,1
614,49352,1
614,658,1
614,63001,1
614,16853,1
614,2585,1
614,88223,1
614,25105,1
614,38179,1
614,53119,1
614,54820,1
614,60674,1
614,28238,1
615,70933,1
615,88448,1
615,14284,1
615,49945,1
615,40097,1
615,67540,1
615,85939,1
615,21244,1
615,7316,1
615,18016,1
615,10846,1
615,33822,1
615,82931,1
615,17762,1
615,98307,1
615,10951,1
615,9315,1
615,95197,1
615,673,1
615,52210,1
615,61273,1
615,7359,1
615,73497,1
615,58843,1
615,22764,1
615,90336,1
615,86369,1
615,72252,1
615,81302,1
615,18578,1
615,3705,1
615,52929,1
615,69863,1
615,71267,1
615,26012,1
615,51965,1
615,74954,1
615,85419,1
615,84492,1
615,79662,1
615,84732,1
615,95297,1
615,90266,1
615,81019,1
615,86070,1
615,68036,1
615,3949,1
615,44557,1
615,20559,1
615,5585,1
615,51447,1
615,46579,1
615,23453,1
615,87787,1
615,16582,1
615,66719,1
615,71770,1
615,30783,1
615,6261,1
615,69309,1
615,12276,1
615,79246,1
615,21620,1
615,30723,1
615,86847,1
615,2394,1
615,60285,1
615,31987,1
615,22185,1
615,55528,1
615,35247,1
615,92876,1
615,45852,1
615,8016,1
615,59729,1
615,76803,1
615,41889,1
615,43769,1
615,37332,1
615,88431,1
615,80444,1
615,36784,1
615,72116,1
615,78448,1
615,71496,1
615,67229,1
615,58274,1
615,56946,1
615,62091,1
615,41017,1
615,31171,1
615,19758,1
615,98565,1
615,48092,1
615,81135,1
615,66635,1
615,75346,1
615,64901,1
615,60919,1
615,85022,1
615,98447,1
615,62085,1
615,11994,1
615,18530,1
615,6100,1
615,51182,1
615,14965,1
615,72431,1
615,27622,1
615,10917,1
616,15447,1
616,46347,1
616,4939,1
616,84080,1
616,40733,1
616,55182,1
616,76998,1
616,42428,1
616,63390,1
616,9071,1
616,3636,1
616,51543,1
616,55252,1
616,98738,1
616,85507,1
616,24402,1
616,7297,1
616,53413,1
616,18088,1
616,98695,1
616,92648,1
616,25962,1
616,70673,1
616,33607,1
616,11498,1
616,13260,1
616,32484,1
616,77453,1
616,51478,1
616,89485,1
616,49078,1
616,37804,1
616,42517,1
616,47526,1
616,43343,1
616,53953,1
616,20728,1
616,47222,1
616,66839,1
616,94240,1
616,66062,1
616,55774,1
616,20583,1
616,98952,1
616,91035,1
616,98937,1
616,45213,1
616,35496,1
616,3824,1
616,82884,1
616,12778,1
616,25348,1
616,5935,1
616,85979,1
616,67470,1
616,45133,1
616,90830,1
616,80376,1
616,87931,1
616,17788,1
616,4943,1
616,87109,1
616,73136,1
616,32733,1
616,37122,1
616,51598,1
616,20109,1
616,38445,1
616,94674,1
616,64203,1
616,46569,1
616,77592,1
616,55219,1
616,42495,1
616,32085,1
616,1128,1
616,78861,1
616,58940,1
616,53681,1
616,56025,1
616,27736,1
616,83532,1
616,97519,1
616,91230,1
616,11823,1
616,76274,1
616,60944,1
616,45199,1
616,45083,1
616,71976,1
616,75840,1
616,63394,1
616,54737,1
616,46963,1
616,90992,1
616,33736,1
616,36936,1
616,26421,1
616,63626,1
616,8876,1
616,52057,1
617,14395,1
617,71456,1
617,36199,1
617,35658,1
617,44150,1
617,58523,1
617,80862,1
617,1234,1
617,35765,1
617,86119,1
617,56814,1
617,74976,1
617,81288,1
617,76313,1
617,37004,1
617,56052,1
617,55437,1
617,66085,1
617,13896,1
617,76568,1
617,55659,1
617,41573,1
617,16530,1
617,88411,1
617,25598,1
617,54740,1
617,88024,1
617,38664,1
617,22054,1
617,47489,1
617,6636,1
617,16699,1
617,90209,1
617,94495,1
617,74332,1
617,50406,1
618,3712,1
618,21083,1
618,64345,1
618,97346,1
618,87807,1
618,10144,1
618,94357,1
618,90404,1
618,5891,1
618,83439,1
618,17708,1
618,58853,1
618,85641,1
618,75319,1
618,50708,1
618,65342,1
618,86699,1
618,22215,1
618,37300,1
618,3928,1
618,59637,1
618,97599,1
618,65411,1
618,42848,1
618,44208,1
618,83959,1
618,21512,1
618,37528,1
618,96903,1
618,40156,1
618,29477,1
618,98534,1
618,1922,1
618,52272,1
618,72902,1
618,44086,1
618,62755,1
618,25170,1
618,81184,1
618,83243,1
618,14342,1
618,47832,1
618,96847,1
618,9490,1
618,97823,1
618,64301,1
618,57538,1
618,16700,1
618,82480,1
618,83239,1
618,15607,1
618,13340,1
618,39597,1
618,67378,1
618,22775,1
618,55011,1
618,63918,1
618,52728,1
618,69498,1
618,67697,1
618,36502,1
618,42376,1
618,78732,1
618,84705,1
618,26120,1
618,16210,1
618,8560,1
618,32080,1
618,23563,1
618,17083,1
618,39089,1
618,43397,1
618,61213,1
618,70854,1
618,7601,1
618,43600,1
618,37417,1
618,27284,1
618,6860,1
618,76079,1
618,71908,1
619,3334,1
619,99849,1
619,42418,1
619,52985,1
619,14492,1
619,94297,1
619,92804,1
619,69229,1
619,83529,1
619,8992,1
619,41746,1
619,26360,1
619,2129,1
619,24589,1
619,41786,1
619,85474,1
619,83013,1
619,52723,1
619,30498,1
619,449,1
619,33255,1
619,81797,1
619,9371,1
619,30632,1
619,51492,1
619,20718,1
619,42475,1
619,86578,1
619,7560,1
619,50770,1
619,78509,1
619,10028,1
619,57305,1
619,24351,1
619,16160,1
619,26284,1
619,39040,1
619,44606,1
619,71760,1
619,61712,1
619,87077,1
619,94103,1
619,20444,1
619,21188,1
619,98067,1
619,67820,1
619,73299,1
619,70462,1
619,16955,1
619,5433,1
619,95248,1
619,78660,1
619,29456,1
619,55816,1
619,74972,1
619,24488,1
619,99558,1
619,12674,1
619,86910,1
619,5543,1
619,35321,1
619,8714,1
619,15163,1
619,31277,1
619,80473,1
619,354,1
619,24127,1
619,9101,1
619,41544,1
619,39910,1
619,89046,1
619,69133,1
619,88587,1
619,98756,1
619,75967,1
619,78551,1
619,91932,1
619,55303,1
619,63212,1
619,46873,1
619,12968,1
619,13317,1
619,62366,1
619,83439,1
619,65412,1
620,75874,1
620,34148,1
620,42316,1
620,30964,1
620,46190,1
620,37125,1
620,1398,1
620,10852,1
620,14980,1
620,22106,1
620,88327,1
620,75811,1
620,52690,1
620,20691,1
620,36490,1
620,36886,1
620,70722,1
620,68432,1
620,92032,1
620,46007,1
620,22219,1
620,92010,1
620,56794,1
620,74225,1
620,99140,1
620,66032,1
620,6746,1
620,82082,1
620,9830,1
620,13905,1
620,23237,1
620,72260,1
620,63003,1
620,63488,1
620,67823,1
620,88862,1
620,85310,1
620,28404,1
620,56361,1
620,25846,1
620,74023,1
620,25674,1
620,48520,1
620,41964,1
620,98799,1
620,50349,1
620,19270,1
620,65306,1
620,94758,1
620,28700,1
620,39401,1
620,33564,1
620,80616,1
620,59939,1
620,9974,1
620,97399,1
620,83935,1
620,82047,1
620,97751,1
620,7046,1
620,83267,1
620,98734,1
620,65355,1
620,39975,1
620,76927,1
620,66917,1
620,21300,1
620,22557,1
620,52754,1
620,73200,1
620,20083,1
620,57118,1
620,26250,1
620,20628,1
620,18122,1
620,51948,1
620,60482,1
620,87350,1
620,60531,1
620,84147,1
620,51509,1
620,27103,1
620,74378,1
620,50124,1
620,77426,1
620,4936,1
620,16614,1
620,6946,1
620,67527,1
620,30966,1
620,35134,1
620,96,1
620,22962,1
620,49692,1
620,47731,1
620,53547,1
620,65102,1
620,60800,1
620,37747,1
620,73030,1
620,22766,1
620,35107,1
620,67877,1
620,30991,1
620,75122,1
620,85045,1
620,69967,1
620,38194,1
620,70643,1
620,33542,1
620,17722,1
620,429,1
620,2559,1
620,20873,1
620,50533,1
620,94912,1
620,80783,1
620,10803,1
620,25263,1
620,49592,1
620,42484,1
620,14525,1
620,87634,1
620,69112,1
620,80152,1
620,41369,1
620,17032,1
620,43705,1
620,69998,1
620,91259,1
620,70795,1
620,68774,1
620,32022,1
620,58336,1
620,48323,1
620,85963,1
620,11325,1
620,91763,1
620,61854,1
620,80169,1
620,39044,1
620,37190,1
620,53660,1
620,82513,1
621,44142,1
621,37135,1
621,57801,1
621,88670,1
621,51909,1
621,28549,1
621,6700,1
621,25403,1
621,42940,1
621,92000,1
621,27298,1
622,8384,1
622,24573,1
622,77592,1
622,58774,1
622,57848,1
622,9435,1
622,15041,1
622,77688,1
622,99296,1
622,68420,1
622,28176,1
622,42711,1
622,91115,1
622,9355,1
622,36018,1
622,87549,1
622,32338,1
622,23397,1
622,84227,1
622,35615,1
622,47385,1
622,56520,1
622,17459,1
622,36404,1
622,89004,1
622,70926,1
622,61040,1
622,57116,1
622,3933,1
622,4453,1
622,97134,1
622,96089,1
622,28480,1
622,19001,1
622,36282,1
622,26145,1
622,91061,1
622,19389,1
622,96383,1
623,28442,1
623,38398,1
623,90084,1
623,29890,1
623,18134,1
623,48198,1
623,60501,1
623,29713,1
623,14107,1
623,56221,1
623,57417,1
623,69784,1
623,30683,1
623,60958,1
623,89403,1
623,24401,1
623,25710,1
623,65236,1
623,86005,1
623,80477,1
623,62336,1
623,93470,1
623,27053,1
623,49929,1
623,46501,1
623,65229,1
623,99758,1
623,5902,1
623,50259,1
623,3139,1
624,54431,1
624,14077,1
624,50259,1
624,86923,1
624,9851,1
624,94781,1
624,2139,1
624,76606,1
624,37136,1
624,41468,1
624,31840,1
625,91560,1
625,58273,1
625,27462,1
625,39376,1
625,59833,1
625,90835,1
625,85415,1
625,7906,1
625,31002,1
625,93739,1
625,38212,1
625,522,1
625,3851,1
625,86710,1
625,88778,1
625,61757,1
625,26912,1
625,8568,1
625,18424,1
625,69199,1
625,32967,1
625,32646,1
625,64421,1
625,27578,1
625,97112,1
625,13087,1
625,2684,1
625,95932,1
625,48235,1
625,67019,1
625,98436,1
625,545,1
625,25561,1
625,32224,1
625,63750,1
625,17715,1
625,18304,1
625,60759,1
625,4453,1
625,19094,1
625,17369,1
625,65810,1
625,35371,1
625,46235,1
625,84904,1
625,93000,1
625,80860,1
625,7719,1
625,17956,1
625,74930,1
625,57817,1
625,65546,1
625,70628,1
625,91584,1
625,91130,1
625,36186,1
625,57007,1
625,41085,1
625,65676,1
625,95595,1
625,38935,1
625,4101,1
625,67072,1
625,3643,1
625,47215,1
625,49174,1
625,59316,1
625,7239,1
625,77919,1
625,52378,1
625,78445,1
625,72354,1
625,16954,1
625,60984,1
625,96383,1
625,88229,1
625,99231,1
625,29422,1
625,13014,1
625,64122,1
625,15812,1
625,37329,1
625,83698,1
625,29299,1
625,93107,1
625,90268,1
625,29861,1
625,25092,1
625,57046,1
625,61056,1
625,17493,1
625,54181,1
625,48072,1
625,36969,1
625,94191,1
625,78552,1
625,16916,1
625,55327,1
625,24571,1
625,36793,1
625,64096,1
625,22031,1
626,98564,1
626,99679,1
626,54074,1
626,90112,1
626,37332,1
626,75631,1
626,86540,1
626,77115,1
626,93380,1
626,96288,1
626,62494,1
626,82060,1
626,13347,1
626,92492,1
626,13167,1
626,26209,1
626,43306,1
626,79415,1
626,2124,1
626,83463,1
626,42936,1
626,92834,1
626,48026,1
626,28453,1
626,57091,1
626,4288,1
626,13895,1
626,21705,1
626,41543,1
626,49378,1
626,72224,1
626,68905,1
626,59059,1
626,31227,1
626,38995,1
626,3793,1
626,72183,1
626,59504,1
626,6685,1
626,874,1
626,7356,1
626,39233,1
626,82791,1
626,33068,1
626,25963,1
626,59227,1
626,58674,1
626,19844,1
626,30241,1
626,76685,1
626,46300,1
626,54408,1
626,60390,1
626,10940,1
626,40488,1
626,65198,1
626,49628,1
626,49035,1
626,96886,1
626,51424,1
626,35010,1
626,16461,1
626,99929,1
626,54231,1
626,55193,1
626,93562,1
627,10864,1
627,22533,1
627,43967,1
627,46323,1
627,24687,1
627,17254,1
627,53963,1
627,54623,1
627,19212,1
627,91265,1
627,31158,1
627,48533,1
627,52912,1
628,36683,1
628,87186,1
628,57788,1
628,16253,1
628,50551,1
628,82370,1
628,4934,1
628,20887,1
628,79937,1
628,39512,1
628,35093,1
628,41091,1
628,87790,1
628,43551,1
628,38202,1
628,79677,1
628,64160,1
628,32814,1
628,69967,1
628,45171,1
628,6173,1
628,258,1
628,88477,1
628,65532,1
628,89137,1
628,37116,1
628,59436,1
628,98006,1
628,77940,1
628,71566,1
628,69893,1
628,54994,1
628,8326,1
628,20243,1
628,7442,1
628,82530,1
628,85772,1
628,16245,1
628,75945,1
628,65912,1
628,57535,1
628,89693,1
628,59333,1
628,85782,1
628,65233,1
628,68981,1
628,7125,1
628,14975,1
628,85201,1
628,32188,1
628,54462,1
628,77003,1
628,60061,1
628,19994,1
628,34737,1
628,32529,1
628,17933,1
628,66117,1
628,86515,1
628,38586,1
628,25005,1
628,76052,1
628,40201,1
628,90770,1
628,25719,1
628,5127,1
628,40539,1
628,50467,1
628,39298,1
628,59068,1
628,53301,1
628,6512,1
628,46603,1
628,90491,1
628,50823,1
628,76553,1
628,91844,1
628,13183,1
628,66162,1
628,44091,1
628,92334,1
628,80230,1
628,93773,1
628,19010,1
628,4524,1
628,67918,1
628,45760,1
628,64868,1
628,76311,1
628,29445,1
628,51121,1
628,71625,1
628,5319,1
628,3867,1
628,56323,1
628,86785,1
628,78753,1
628,28345,1
628,50287,1
628,37088,1
628,29125,1
628,47222,1
628,8697,1
628,6133,1
628,36935,1
628,47147,1
628,60160,1
628,95162,1
628,16810,1
628,91814,1
628,67895,1
628,76795,1
628,53979,1
628,5217,1
628,54022,1
628,42407,1
628,77416,1
628,89639,1
629,85982,1
629,56657,1
629,29124,1
629,7068,1
629,87655,1
629,92041,1
629,68928,1
629,7610,1
629,84162,1
629,7582,1
629,640,1
629,22558,1
629,62795,1
629,12413,1
629,87399,1
629,92875,1
629,75514,1
629,9011,1
629,69788,1
629,4407,1
629,52288,1
629,4834,1
629,74194,1
629,70346,1
629,26469,1
629,58057,1
629,48124,1
629,511,1
629,89390,1
629,13397,1
629,96188,1
629,17033,1
629,11785,1
629,38666,1
629,68845,1
629,19051,1
629,23993,1
629,82307,1
629,37672,1
629,55190,1
629,41991,1
629,1823,1
629,21327,1
629,23652,1
629,7193,1
629,7773,1
629,99848,1
629,34882,1
629,24641,1
629,41064,1
629,63730,1
629,76747,1
629,21087,1
629,22598,1
629,44736,1
629,20808,1
629,28454,1
629,41327,1
629,36219,1
629,60974,1
629,40214,1
629,15876,1
629,24234,1
629,97374,1
629,61374,1
629,14388,1
629,29635,1
629,77084,1
629,32879,1
629,43807,1
629,26248,1
629,44791,1
629,81734,1
629,74748,1
629,35,1
629,37349,1
629,11815,1
629,79660,1
629,93846,1
629,10596,1
629,53369,1
629,76098,1
629,58556,1
629,15319,1
629,24872,1
629,15985,1
629,75400,1
629,48330,1
629,62769,1
629,2781,1
629,14250,1
629,57516,1
629,58369,1
629,99113,1
629,52253,1
629,98520,1
629,60518,1
629,52138,1
629,77734,1
629,93925,1
629,347,1
629,66249,1
629,71230,1
629,26443,1
629,35415,1
629,61234,1
629,65983,1
629,86628,1
629,50649,1
629,59094,1
629,55246,1
629,68477,1
629,73788,1
629,1005,1
629,27867,1
629,35664,1
629,32804,1
629,59127,1
629,43246,1
629,69374,1
629,55078,1
629,46053,1
629,64272,1
629,12848,1
630,95390,1
630,24275,1
630,23261,1
630,91390,1
630,62816,1
630,54259,1
630,77766,1
630,52752,1
630,26004,1
630,5891,1
630,30451,1
630,45036,1
630,77,1
630,37630,1
630,60858,1
630,85738,1
630,97887,1
630,57332,1
630,21260,1
630,77051,1
630,1201,1
630,11625,1
630,1610,1
630,65411,1
630,26373,1
630,77666,1
630,26435,1
630,58095,1
630,87370,1
630,15607,1
630,78806,1
630,71595,1
630,826,1
630,31009,1
630,84506,1
630,78233,1
630,39372,1
630,96236,1
630,12294,1
630,61858,1
630,88605,1
630,88194,1
630,76897,1
630,65236,1
630,17454,1
630,98650,1
630,97298,1
631,51863,1
631,75873,1
631,59850,1
631,17874,1
631,89090,1
631,77613,1
631,79499,1
631,50768,1
631,33848,1
631,11515,1
631,97885,1
631,57633,1
631,37502,1
631,64986,1
631,81181,1
631,11218,1
631,71149,1
631,16216,1
631,584,1
631,44472,1
631,20504,1
631,51293,1
631,46153,1
631,37706,1
631,40090,1
631,54163,1
631,53389,1
631,23353,1
631,62165,1
631,60935,1
631,84689,1
631,74305,1
631,3024,1
631,13631,1
631,87095,1
631,23908,1
631,45123,1
631,31619,1
631,80489,1
631,8917,1
631,31896,1
631,50176,1
631,65552,1
632,35724,1
632,27124,1
632,5537,1
632,38408,1
632,87762,1
632,41960,1
632,38367,1
632,62171,1
632,31679,1
632,83323,1
632,11393,1
632,37623,1
632,56074,1
632,14298,1
632,10937,1
632,28163,1
632,48186,1
632,30268,1
632,79041,1
632,12735,1
632,63120,1
632,34159,1
632,24091,1
632,77558,1
632,12624,1
632,80490,1
632,30613,1
632,35396,1
632,38977,1
632,98684,1
632,33858,1
632,42533,1
632,95903,1
632,79990,1
632,13710,1
632,25101,1
632,31496,1
632,827,1
632,79032,1
632,91189,1
632,58989,1
632,66576,1
632,75023,1
632,7960,1
632,48606,1
632,7311,1
632,32028,1
632,34094,1
632,1813,1
632,36654,1
632,86813,1
632,48328,1
632,96251,1
632,71937,1
632,31083,1
632,63973,1
632,97580,1
632,23870,1
632,42067,1
632,54996,1
